# Apr 1st snow water equivalent for 15 stations in the fraser basin
# Data from https://www2.gov.bc.ca/gov/content/environment/air-land-water/water/water-science-data/water-data-tools/snow-survey-data
# Fraser basin stations identified using https://governmentofbc.maps.arcgis.com/apps/webappviewer/index.html?id=c15768bf73494f5da04b1aac6793bd2e
# Both automated and manual data included
# Station -- BC descriptor for the gauging location
# swe -- snow water equivalent in mm
# lat -- latiude in degrees
# lon -- longitude in degrees
# ele -- elevation in meters

station,year,swe,lat,lon,ele
1C40,2012,550.0,51.133333333333304,-122.78333333333299,1946
1C40,2013,350.0,51.133333333333304,-122.78333333333299,1946
1C40,2014,296.0,51.133333333333304,-122.78333333333299,1946
1C40,2015,328.0,51.133333333333304,-122.78333333333299,1946
1C40,2016,430.0,51.133333333333304,-122.78333333333299,1946
1C40,2017,372.0,51.133333333333304,-122.78333333333299,1946
1C40,2018,504.0,51.133333333333304,-122.78333333333299,1946
1C40,2019,382.0,51.133333333333304,-122.78333333333299,1946
1C40,2020,,51.133333333333304,-122.78333333333299,1946
1C40,2021,568.0,51.133333333333304,-122.78333333333299,1946
1D08,1968,1636.0,49.5666666666667,-122.3,1211
1D08,1969,1864.0,49.5666666666667,-122.3,1211
1D08,1970,1255.0,49.5666666666667,-122.3,1211
1D08,1971,2319.0,49.5666666666667,-122.3,1211
1D08,1972,2225.0,49.5666666666667,-122.3,1211
1D08,1973,1529.0,49.5666666666667,-122.3,1211
1D08,1974,2421.0,49.5666666666667,-122.3,1211
1D08,1975,1750.0,49.5666666666667,-122.3,1211
1D08,1976,1869.0,49.5666666666667,-122.3,1211
1D08,1977,894.0,49.5666666666667,-122.3,1211
1D08,1978,1166.0,49.5666666666667,-122.3,1211
1D08,1979,1186.0,49.5666666666667,-122.3,1211
1D08,1980,1265.0,49.5666666666667,-122.3,1211
1D08,1981,579.0,49.5666666666667,-122.3,1211
1D08,1982,1973.0,49.5666666666667,-122.3,1211
1D08,1983,1733.0,49.5666666666667,-122.3,1211
1D08,1984,1283.0,49.5666666666667,-122.3,1211
1D08,1985,1776.0,49.5666666666667,-122.3,1211
1D08,1986,1123.0,49.5666666666667,-122.3,1211
1D08,1987,1520.0,49.5666666666667,-122.3,1211
1D08,1988,1851.0,49.5666666666667,-122.3,1211
1D08,1989,1697.0,49.5666666666667,-122.3,1211
1D08,1990,1426.0,49.5666666666667,-122.3,1211
1D08,1992,978.0,49.5666666666667,-122.3,1211
1D08,1993,876.0,49.5666666666667,-122.3,1211
1D08,1994,1364.0,49.5666666666667,-122.3,1211
1D08,1995,1630.0,49.5666666666667,-122.3,1211
1D08,1996,916.0,49.5666666666667,-122.3,1211
1D08,1997,1876.0,49.5666666666667,-122.3,1211
1D08,1998,1684.0,49.5666666666667,-122.3,1211
1D08,1999,2750.0,49.5666666666667,-122.3,1211
1D08,2000,1805.0,49.5666666666667,-122.3,1211
1D08,2001,954.0,49.5666666666667,-122.3,1211
1D08,2002,1667.0,49.5666666666667,-122.3,1211
1D08,2003,984.0,49.5666666666667,-122.3,1211
1D08,2004,1452.0,49.5666666666667,-122.3,1211
1D08,2005,446.0,49.5666666666667,-122.3,1211
1D08,2006,1807.0,49.5666666666667,-122.3,1211
1D08,2007,1825.0,49.5666666666667,-122.3,1211
1D08,2008,1770.0,49.5666666666667,-122.3,1211
1D08,2009,1118.0,49.5666666666667,-122.3,1211
1D08,2011,2083.0,49.5666666666667,-122.3,1211
1D08,2012,1985.0,49.5666666666667,-122.3,1211
1D08,2013,1615.0,49.5666666666667,-122.3,1211
1D08,2014,1220.0,49.5666666666667,-122.3,1211
1D08,2015,98.0,49.5666666666667,-122.3,1211
1D08,2016,1453.0,49.5666666666667,-122.3,1211
1D08,2018,1597.0,49.5666666666667,-122.3,1211
1D08,2019,1030.0,49.5666666666667,-122.3,1211
1D08,2020,1404.0,49.5666666666667,-122.3,1211
1D08,2021,1775.0,49.5666666666667,-122.3,1211
1D16,1992,800.0,49.3166666666667,-122.066666666667,1147
1D16,1993,996.0,49.3166666666667,-122.066666666667,1147
1D16,1994,1296.0,49.3166666666667,-122.066666666667,1147
1D16,1995,1556.0,49.3166666666667,-122.066666666667,1147
1D16,1996,738.0,49.3166666666667,-122.066666666667,1147
1D16,1997,1992.0,49.3166666666667,-122.066666666667,1147
1D16,1998,1548.0,49.3166666666667,-122.066666666667,1147
1D16,1999,2990.0,49.3166666666667,-122.066666666667,1147
1D16,2000,2020.0,49.3166666666667,-122.066666666667,1147
1D16,2001,1108.0,49.3166666666667,-122.066666666667,1147
1D16,2002,1980.0,49.3166666666667,-122.066666666667,1147
1D16,2003,1004.0,49.3166666666667,-122.066666666667,1147
1D16,2004,1648.0,49.3166666666667,-122.066666666667,1147
1D16,2005,412.0,49.3166666666667,-122.066666666667,1147
1D16,2006,1794.0,49.3166666666667,-122.066666666667,1147
1D16,2007,2130.0,49.3166666666667,-122.066666666667,1147
1D16,2008,2120.0,49.3166666666667,-122.066666666667,1147
1D16,2009,1440.0,49.3166666666667,-122.066666666667,1147
1D16,2013,2106.0,49.3166666666667,-122.066666666667,1147
1D16,2014,1420.0,49.3166666666667,-122.066666666667,1147
1D16,2015,56.0,49.3166666666667,-122.066666666667,1147
1D16,2016,1276.0,49.3166666666667,-122.066666666667,1147
1D16,2017,1626.0,49.3166666666667,-122.066666666667,1147
1D16,2018,1913.0,49.3166666666667,-122.066666666667,1147
1D16,2019,778.0,49.3166666666667,-122.066666666667,1147
1D16,2020,1608.0,49.3166666666667,-122.066666666667,1147
1D16,2021,2016.0,49.3166666666667,-122.066666666667,1147
